YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201706,117373,705863,1,0,"N","AGAWAM",42.07,-72.62,424200,7237200
201706,117373,705864,1,1.72,"NE","WEST SPRINGFIELD",42.12,-72.65,427200,7239000
201706,117373,705865,1,.51,"E","LONGMEADOW",42.05,-72.57,423000,7234200
201706,117373,705866,1,.86,"SW","EAST SPRINGFIELD",42.12,-72.54,427200,7232400
201706,117373,705867,1,1.24,"SW","NORTH WILBRAHAM",42.14,-72.44,428400,7226400
201706,117373,705868,1,.86,"SW","EAST SPRINGFIELD",42.12,-72.54,427200,7232400
201706,117373,705869,1,1.24,"SW","NORTH WILBRAHAM",42.14,-72.44,428400,7226400
201706,117373,705870,1,.86,"SE","HUDSON",42.39,-71.56,4223400,7133600
201706,117373,705871,1,.86,"SW","SPENCER",42.24,-71.99,4214400,7159400
201706,117373,705872,1,0,"N","LEICESTER",42.25,-71.9,4215000,7154000
201706,117373,705873,1,.51,"W","CLINTON",42.42,-71.69,4225200,7141400
201706,117373,705874,1,.51,"W","WORCESTER",42.27,-71.81,4216200,7148600
201706,117373,705875,1,0,"N","BOLTON",42.43,-71.6,4225800,7136000
201706,117373,705876,1,0,"N","TEWKSBURY",42.62,-71.23,4237200,7113800
201706,117373,705877,1,0,"N","STOW",42.43,-71.5,4225800,7130000
201706,117901,709323,2,7.26,"SW","CHUMUCKLA",30.6856,-87.3029,3041136,8718174
201706,117901,709323,3,6.84,"WSW","FLORIDATOWN",30.528,-87.2678,3031680,8716068
201706,117901,709323,4,.86,"W","GALT CITY",30.5801,-87.0845,3034806,875070
201706,117901,709620,1,4,"NE","PACE",30.6409,-87.1024,3038454,876144
201706,117901,709621,1,0,"N","AVALON BEACH",30.6,-87.02,3036000,871200
201706,117901,709621,2,2.47,"NNW","PACE",30.6321,-87.1683,3037926,8710098
201706,117901,709621,3,2.58,"WSW","FLORIDATOWN",30.5676,-87.2109,3034056,8712654
201706,117901,709621,4,2.53,"ESE","BADDAD JCT",30.5641,-87.0117,3033846,87702
201706,117901,709790,1,1,"NW","MILTON",30.6402,-87.0419,3038412,872514
201706,117901,709791,1,0,"N","AVALON BEACH",30.6,-87.02,3036000,871200
201706,117901,709791,2,2.47,"NNW","PACE",30.6321,-87.1683,3037926,8710098
201706,117901,709791,3,2.58,"WSW","FLORIDATOWN",30.5676,-87.2109,3034056,8712654
201706,117901,709791,4,2.53,"ESE","BADDAD JCT",30.5641,-87.0117,3033846,87702
201706,117901,709795,1,3,"SW","MILTON",30.5993,-87.0657,3035958,873942
201712,121460,727099,3,2.01,"N","WAIHEE",20.9589,-156.5239,2057534,15631434
201712,121460,727099,4,2.2,"NNW","WAIHEE",20.9599,-156.5317,2057594,15631902
201712,121460,727100,1,.71,"SW","HILO",19.7231,-155.0781,1943386,1554686
201712,121460,727100,2,.81,"SW","HILO",19.7217,-155.0788,1943302,1554728
201706,118439,711960,4,1.62,"NNE","VIENNA",40.1409,-80.456,408454,8027360
201706,118439,711961,1,.59,"NNE","GABBY HGTS",40.1579,-80.2658,409474,8015948
201706,118439,711961,2,.8,"WNW","LABORATORY",40.1537,-80.2344,409222,8014064
201706,118439,711961,3,.52,"SSW","EAST WASHINGTON",40.1727,-80.2225,4010362,8013350
201706,118439,711961,4,.66,"NW","WASHINGTON",40.1858,-80.2599,4011148,8015594
201706,118439,711961,5,.14,"ESE","LINCOLN HILL",40.1695,-80.2774,4010170,8016644
201706,118439,711968,1,.69,"S","SHELOCTA",40.66,-79.3,4039600,7918000
201706,118439,711968,2,.69,"SSW","SHELOCTA",40.6606,-79.3041,4039636,7918246
201706,118439,711968,3,.96,"SSW","SHELOCTA",40.657,-79.3066,4039420,7918396
201706,118439,711968,4,1.22,"S","SHELOCTA",40.6523,-79.2995,4039138,7917970
201706,118439,711968,5,.9,"SSE","SHELOCTA",40.6579,-79.2937,4039474,7917622
201706,118439,711971,1,1.25,"E","HOPWOOD",39.8666,-79.6968,3951996,7941808
201706,118439,711971,2,.6,"N","CHALKHILL",39.8387,-79.6303,3950322,7937818
201706,118439,711971,3,2.14,"NNE","CHALKHILL",39.8603,-79.6214,3951618,7937284
201706,118439,711971,4,.98,"WSW","JUMONVILLE",39.8745,-79.6869,3952470,7941214
201706,118439,711974,1,.44,"WNW","NORTH HERBERT",39.9527,-79.8575,3957162,7951450
201706,118439,711974,2,.4,"SW","NORTH HERBERT",39.9467,-79.8562,3956802,7951372
201706,118439,711974,3,.46,"S","NORTH HERBERT",39.9434,-79.8495,3956604,7950970
201706,118439,711974,4,.12,"SSE","NORTH HERBERT",39.9484,-79.8492,3956904,7950952
201706,118439,711974,5,.26,"NW","NORTH HERBERT",39.9527,-79.8534,3957162,7951204
201706,118439,711975,1,1.06,"E","JEFFERSON",39.93,-80.05,3955800,803000
201706,118439,711975,2,5,"NW","FAIRDALE",39.9512,-80.0467,3957072,802802
201706,118439,711975,3,1,"SSW","CRUCIBLE",39.9358,-79.9839,3956148,7959034
201706,118439,711975,4,1,"NNW","FAIRDALE",39.9134,-79.9872,3954804,7959232
201706,118439,711976,1,.53,"W","MORRISVILLE",39.9,-80.19,3954000,8011400
201706,118439,711976,2,1.01,"NE","RUSH XRDS",39.8087,-80.2546,3948522,8015276
201706,118439,711976,3,1.05,"SW","ROGERSVILLE",39.8688,-80.2834,3952128,8017004
201706,118439,711976,4,1.84,"NW","ROGERSVILLE",39.8961,-80.2977,3953766,8017862
201706,118440,711726,1,.87,"SE","FRIENDSVILLE",39.66,-79.41,3939600,7924600
201706,118440,711727,1,.69,"S","FINZEL",39.71,-78.95,3942600,7857000
201706,118440,711728,1,.69,"N","SWANTON",39.46,-79.23,3927600,7913800
201706,118441,711888,1,1.74,"WNW","ST LEO",39.66,-80.4,3939600,8024000
201706,118441,711889,1,.69,"S","RUSH RUN",39.66,-80.45,3939600,8027000
201706,118441,711890,1,0,"N","WADESTOWN",39.68,-80.33,3940800,8019800
201706,118441,711891,1,1.06,"E","ICES FERRY",39.67,-79.85,3940200,7951000
201706,118441,711892,1,.87,"NW","BRUCETON MILLS",39.66,-79.64,3939600,7938400
201706,118441,711894,1,.89,"SSE","BASNETTVILLE",39.5677,-80.2252,3934062,8013512
201706,118441,711895,1,.69,"S","WHITE OAK SPGS",39.47,-79.5,3928200,7930000
201706,118441,711897,1,1.14,"SE","ICES FERRY",39.66,-79.853,3939600,7951180
201706,118441,711897,2,1.33,"ESE","ICES FERRY",39.661,-79.848,3939660,7950880
201706,118441,711898,1,.64,"WSW","BROWNS CHAPEL",39.495,-79.93,3929700,7955800
201706,118441,711898,2,.51,"WSW","BROWNS CHAPEL",39.496,-79.928,3929760,7955680
201706,118441,711902,1,1.49,"WSW","MOUNDSVILLE",39.9082,-80.7536,3954492,8045216
201706,118441,711902,2,1.86,"SW","MOUNDSVILLE",39.9024,-80.7566,3954144,8045396
201706,118441,711902,3,1.16,"N","MOUNDSVILLE ARPT",39.8967,-80.7311,3953802,8043866
201706,118441,711902,4,.9,"SSE","MOUNDSVILLE",39.9079,-80.7234,3954474,8043404
201706,118441,711902,5,.71,"SSW","MOUNDSVILLE",39.9109,-80.7365,3954654,8044190
201706,118441,711907,1,.69,"N","GRANT TOWN",39.56,-80.18,3933600,8010800
201706,118441,711907,2,.73,"NW","GRANT TOWN",39.558,-80.189,3933480,8011340
201706,118441,711907,3,.14,"NNW","GRANT TOWN",39.5518,-80.1811,3933108,8010866
201706,118441,711907,4,.53,"NNE","GRANT TOWN",39.5573,-80.1775,3933438,8010650
201706,118446,711751,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
201706,118446,711752,1,1.14,"ESE","LONG BRANCH ES (ARLNL)",38.8614,-77.0719,3851684,774314
201706,118446,711753,1,0,"N","NATIONALS PARK (WSHNP)",38.87,-77.01,3852200,77600
201706,118446,711754,1,0,"N","ORIOLE PARK AT CAMDEN YARDS (BLTPC)",39.28,-76.62,3916800,7637200
201706,118446,711755,1,0,"N","MARYLAND SCIENCE CENTER (BLMRE)",39.28,-76.61,3916800,7636600
201706,118446,711756,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201706,118446,711757,1,0,"N","DUNDALK ES (BLDND)",39.26,-76.52,3915600,7631200
201706,118446,711758,1,0,"N","NORTH BAY NORTH EAST MD (NRTBY)",39.5,-75.99,3930000,7559400
201706,118446,711759,1,10.41,"SSW","WEIDE MD (KEDG)",39.253,-76.371,3915180,7622260
201706,118446,711760,1,0,"N","GREENBERRY POINT (GBY)",38.97,-76.46,3858200,7627600
201706,118446,711761,1,0,"N","TOLLY POINT (TOL)",38.94,-76.44,3856400,7626400
201706,118446,711762,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201706,118446,711763,1,0,"N","SANDY POINT (SPT)",39.01,-76.4,39600,7624000
201706,118446,711764,1,1.53,"E","BABAR POINT (BAB)",38.3089,-77.0019,3818534,77114
201706,118446,711765,1,0,"N","MONROE CREEK (MON)",38.23,-76.95,3813800,7657000
201706,118446,711766,1,0,"N","POTOMAC LIGHT 33 (LT3)",38.34,-76.99,3820400,7659400
201706,118446,711767,1,0,"N","CUCKOLD CREEK (CCK)",38.31,-76.93,3818600,7655800
201706,118446,711768,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201706,118446,711769,1,9.07,"NNE","GOOSES REEF BUOY (44062)",38.677,-76.334,3840620,7620040
201706,118446,711770,1,1.69,"E","PATUXENT RIVER BUOY (44044)",38.3901,-76.4988,3823406,7629928
201706,118446,711771,1,5.32,"S","ROD N REEL CHESAPEAKE BEACH (CHSRL)",38.6143,-76.512,3836858,7630720
201706,118446,711772,1,4.38,"E","MID BAY BUOY",38.469,-76.2991,3828140,7617946
201706,118446,711773,1,.67,"SW","CAMBRIDGE (CAMM2)",38.5632,-76.0788,3833792,764728
201706,118446,711774,1,1.54,"ESE","PATUXENT RIVER ASOS (KNAK)",38.2852,-76.3823,3817112,7622938
201706,118446,711775,1,0,"N","SOLOMONS ISLAND (SLIM2)",38.32,-76.45,3819200,7627000
201706,118446,711776,1,0,"N","GOOSES REEF BUOY (44062)",38.56,-76.41,3833600,7624600
201706,118446,711777,1,0,"N","PATUXENT RIVER ASOS (KNAK)",38.29,-76.41,3817400,7624600
201706,118446,711778,1,0,"N","LOWER HOOPERS ISLAND (HPR)",38.26,-76.18,3815600,7610800
201706,118446,711779,1,0,"N","RACCOON POINT (RAC)",38.14,-75.79,388400,7547400
201706,118446,711780,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201706,118446,711781,1,0,"N","LEWISETTA MD (LWTV2)",38,-76.47,3800,7628200
201706,118446,711782,1,0,"N","LEWISETTA (LWS)",38,-76.47,3800,7628200
201706,118446,711783,1,0,"N","ST INIGOES (KNUI)",38.13,-76.42,387800,7625200
201706,118446,711784,1,0,"N","POTOMAC POINT LOOKOUT BUOY (44042)",38.03,-76.34,381800,7620400
201706,118446,711785,1,0,"N","POINT LOOKOUT (PTL)",38.04,-76.32,382400,7619200
201706,118446,711786,1,33.47,"SSE","CAMBRIDGE (CAMM2)",38.139,-75.788,388340,7547280
201706,118446,711787,1,.15,"SSE","LOWER HOOPERS ISLAND (HPR)",38.258,-76.179,3815480,7610740
201706,118446,711788,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201706,118446,711789,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201706,118447,711790,1,0,"N","GUNPOWDER (GUN)",39.36,-76.37,3921600,7622200
201706,118447,711791,1,0,"N","(KMTN)MARTIN STATE AIRPORT",39.33,-76.42,3919800,7625200
201706,118448,711792,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201706,118477,711901,1,1.29,"NNE","BLACKTOP",39.9966,-81.4691,3959796,8128146
201706,118477,711901,2,.66,"NNE","BYESVILLE",39.9787,-81.5247,3958722,8131482
201706,118477,711901,3,.91,"NNW","STOP",39.9821,-81.5567,3958926,8133402
201706,118477,711901,4,.78,"ENE","JACKSON SPECIAL",40.0053,-81.567,40318,8134020
201706,118477,711901,5,.68,"NNW","MINERAL SIDING",40.0095,-81.5237,40570,8131422
201706,118477,711901,6,1.18,"N","KIPLING",40.0171,-81.5007,401026,8130042
201701,112148,668818,1,5.44,"SW","BEVERLY BEACH",29.57,-81.2,2934200,8112000
201701,112148,668819,1,.91,"NE","MAYPORT NAS",30.41,-81.41,3024600,8124600
201701,112148,668820,1,3.64,"W","MAYPORT NAS",30.39,-81.48,3023400,8128800
201701,112148,668821,1,2.74,"SE","ST AUGUSTINE ARPT",29.94,-81.3,2956400,8118000
201701,112155,668885,1,3.34,"NW","VIVIAN ARPT",32.902,-94.0431,3254120,942586
201701,112155,668885,2,2.38,"W","MYRTIS",32.9308,-94.0211,3255848,941266
201701,112155,668886,1,.68,"SW","CADDO",32.7422,-93.9773,3244532,9358638
201701,112155,668887,1,.53,"N","TREES",32.7876,-94.031,3247256,941860
201701,112155,668888,1,.95,"S","PLAIN DEALING",32.9063,-93.6997,3254378,9341982
201701,112155,668889,1,1.66,"ENE","ANTRIM",32.8883,-93.6432,3253298,9338592
201701,112155,668889,2,3.83,"E","CARTERVILLE",32.9483,-93.514,3256898,9330840
201701,112155,668890,1,4.25,"SW","SPRINGHILL",32.9499,-93.5126,3256994,9330756
201701,112155,668890,2,2.23,"SSW","SPRINGHILL",32.9693,-93.4819,3258158,9328914
201701,112155,668891,1,1.65,"NE","HOSSTON",32.8968,-93.8597,3253808,9351582
201701,112155,668892,1,.44,"WNW","VIVIAN",32.8717,-93.9873,3252302,9359238
201701,112155,668893,1,.43,"NNE","SPRINGHILL",33.0057,-93.4668,33342,9328008
201701,112155,668894,1,.46,"NNE","SPRINGHILL",33.0058,-93.4662,33348,9327972
201701,112155,668895,1,1.18,"SSW","NATCHITOCHES",31.7541,-93.0873,3145246,935238
201701,112155,668896,1,3.29,"ESE","VIVIAN",32.8518,-93.9275,3251108,9355650
201701,112155,668897,1,4.57,"N","SYKES FERRY",32.8962,-93.4503,3253772,9327018
201701,112155,668940,1,3.14,"SSW","SHONGALOO",32.8875,-93.3193,3253250,9319158
201701,112155,668940,2,1.72,"ESE","SHONGALOO",32.9198,-93.2729,3255188,9316374
201701,112155,668953,1,.72,"ENE","NATCHEZ",31.6824,-93.0381,3140944,932286
201701,112155,668953,2,1.04,"NNW","BERMUDA",31.6847,-93.0035,3141082,93210
201701,112155,668954,1,3.28,"ESE","VIVIAN",32.8518,-93.9279,3251108,9355674
201701,112155,668956,1,.44,"NNE","HOSSTON",32.8862,-93.8783,3253172,9352698
201701,112155,668960,1,.35,"NNE","LAKE CLAIBORNE",32.7542,-92.9668,3245252,9258008
201701,112155,668961,1,.66,"ENE","LAKE CLAIBORNE",32.7531,-92.9592,3245186,9257552
201701,112155,668962,1,.76,"SW","HAYNESVILLE",32.9623,-93.1394,3257738,938364
201701,112155,668963,1,1.38,"S","GILLIAM",32.81,-93.85,3248600,9351000
201701,112155,668964,1,.8,"N","SHONGALOO",32.9415,-93.2983,3256490,9317898
201701,112155,668965,1,.8,"N","SHONGALOO",32.9414,-93.2983,3256484,9317898
201701,112155,668966,1,2.51,"SE","ALOHA",31.5566,-92.7473,3133396,9244838
201701,112155,668966,2,3.45,"E","ALOHA",31.5802,-92.7213,3134812,9243278
201701,112155,668967,1,.55,"ENE","WHITEHALL",31.624,-92.0419,3137440,922514
201701,112155,668968,1,1.86,"WNW","CAVETT",32.7893,-93.86,3247358,9351600
201701,112155,668969,1,.17,"SE","DRY PRONG",31.5781,-92.5282,3134686,9231692
201701,112155,668970,1,.49,"NW","SPEARSVILLE",32.9358,-92.6048,3256148,9236288
201701,112155,668971,1,1.42,"WSW","IVAN",32.7714,-93.5522,3246284,9333132
201701,112155,668972,1,6.29,"N","ANTONIA",31.6608,-92.4124,3139648,9224744
201701,112155,668973,1,4.06,"N","ANTONIA",31.6287,-92.4199,3137722,9225194
201701,112155,668973,2,4.51,"NNE","ANTONIA",31.6329,-92.3995,3137974,9223970
201701,112155,668974,1,.16,"ESE","COTTON VLY",32.8194,-93.4174,3249164,9325044
201701,112155,668975,1,1.66,"N","CONWAY",32.904,-92.3988,3254240,9223928
201701,112155,668976,1,.37,"W","MIDWAY",31.6792,-92.1562,3140752,929372
201701,112155,668976,2,.28,"WSW","MIDWAY",31.6779,-92.154,3140674,929240
201701,112155,668977,1,2.52,"SSW","DEAN",32.8663,-92.1666,3251978,929996
201701,112155,668977,2,2.1,"S","DEAN",32.8701,-92.157,3252206,929420
201701,112195,668978,1,1.48,"SW","ROCKY MOUND",33.1123,-93.3845,336738,9323070
201701,112195,668979,1,1.93,"E","TAYLOR",33.0989,-93.4367,335934,9326202
201701,112195,668980,1,4.01,"ESE","LAKE ERLING",33.1157,-93.5128,336942,9330768
201701,112195,668981,1,2.96,"ENE","TRULL",33.1731,-92.807,3310386,9248420
201701,112195,668981,2,2.06,"ESE","(ELD)EL DORADO GOODW",33.211,-92.7859,3312660,9247154
201701,112195,668982,1,4.21,"SE","BURG",34.1826,-94.0238,3410956,941428
201701,112195,668983,1,1.85,"E","NEWELL",33.1706,-92.718,3310236,9243080
201701,112195,668984,1,.95,"NNE","EL DORADO",33.2134,-92.6659,3312804,9239954
201701,112195,668985,1,.63,"NNW","HUTTIG",33.0388,-92.1829,332328,9210974
201701,112195,668987,1,.65,"S","LAWSON",33.1908,-92.4782,3311448,9228692
201701,112195,668987,2,.2,"E","LAWSON",33.1995,-92.4767,3311970,9228602
201701,112197,668990,1,5.56,"N","CAPE CANAVERAL",28.46,-80.59,2827600,8035400
201701,112198,668992,1,2.21,"NNE","ELLISON ACRES",29.0783,-80.9131,294698,8054786
201701,112205,669116,1,.92,"NW","LEESBURG",28.81,-81.88,2848600,8152800
201701,112205,669117,1,1.21,"W","TAVARES",28.8,-81.74,2848000,8144400
201701,112205,669118,1,.61,"W","(SFB)SANFORD ARPT",28.78,-81.24,2846800,8114400
201701,112205,669119,1,.69,"N","DONA VISTA",28.89,-81.55,2853400,8133000
201701,112205,669120,1,0,"N","NEW SMYRNA BEACH",29.02,-80.93,291200,8055800
201701,112205,669121,1,4.32,"SSW","SCOTTSMOOR",28.71,-80.89,2842600,8053400
201701,112205,669122,1,1.84,"NE","WEST EAUGALLIE",28.15,-80.66,289000,8039600
201701,112205,669123,1,.61,"W","GRAND IS",28.88,-81.73,2852800,8143800
201701,112205,669126,1,1.51,"SSE","FATIO",29.03,-81.34,291800,8120400
201701,112214,669129,1,1.95,"SSE","PONCE INLET",29.076,-80.913,294560,8054780
201701,112214,669130,1,14,"NNE","PLAYALINDA BEACH",28.74,-80.7,2844400,8042000
201701,112214,669131,1,6.48,"NNE","PLAYALINDA BEACH",28.64,-80.75,2838400,8045000
201701,112214,669132,1,.9,"ESE","ST. LUCIE NUCLEAR POWER PLANT",27.3452,-80.2364,2720712,8014184
201701,112216,669134,1,1.46,"ESE","PAIA",20.8899,-156.3602,2053394,15621612
201701,112216,669134,2,2.97,"NW","PUUIKI",20.7331,-156.0292,2043986,1561752
201701,112216,669135,1,1.36,"ENE","KAWAIHAE",20.0341,-155.8095,202046,15548570
201701,112216,669135,2,.11,"SE","PEPEEKEO",19.829,-155.1187,1949740,1557122
201706,115536,693699,1,.89,"SE","MOLDER",34.79,-86.41,3447400,8624600
201706,115536,693700,1,0,"N","WOODLAWN",34.83,-87.6,3449800,8736000
201706,115536,693701,1,2.99,"SSE","GRASSY",34.31,-86.43,3418600,8625800
201706,115536,693702,1,.9,"NE","GRANT",34.54,-86.26,3432400,8615600
201706,115536,693703,1,.9,"SE","MOUNTAIN GAP",34.36,-86.39,3421600,8623400
201706,115536,693704,1,.57,"W","CULLMAN",34.18,-86.84,3410800,8650400
201706,115536,693705,1,1.84,"ENE","MELTONSVILLE",34.46,-86.15,3427600,869000
201706,115536,693706,1,.57,"E","NAT",34.62,-86.27,3437200,8616200
201706,115536,693707,1,.69,"N","COTTONVILLE",34.46,-86.33,3427600,8619800
201706,115536,693708,1,2.68,"NW","BROWNTOWN",34.63,-85.88,3437800,8552800
201706,115536,693709,1,1.34,"WSW","DOUGLAS",34.16,-86.35,349600,8621000
201706,115536,693710,1,1.84,"ENE","MELTONSVILLE",34.46,-86.15,3427600,869000
201706,115536,693711,1,.69,"S","HANCEVILLE",34.06,-86.77,343600,8646200
201706,115536,693712,1,1.49,"NNE","GERALDINE",34.37,-85.99,3422200,8559400
201706,115536,693713,1,.57,"E","DOUGLAS",34.17,-86.32,3410200,8619200
201706,115536,693714,1,.9,"NE","ADAMSBURG",34.41,-85.67,3424600,8540200
201706,115536,693715,1,1.79,"SE","ELLIOT XRDS",34.6,-85.76,3436000,8545600
201706,115546,693725,1,.49,"E","(SHR)SHERIDAN CO ARP",44.77,-106.97,4446200,10658200
201706,115547,693745,1,2.94,"SSW","MACKVILLE",44.31,-88.44,4418600,8826400
201706,115547,693745,2,2.03,"SE","MACKVILLE",44.33,-88.39,4419800,8823400
201706,115547,693746,1,1.21,"SW","MORRISON",44.29,-88,4417400,8800
201706,115547,693746,2,0,"N","MORRISON",44.3,-87.98,4418000,8758800
201706,115547,693747,1,2.61,"SSW","APPLETON",44.236,-88.423,4414160,8825380
201706,115547,693747,2,1.81,"S","APPLETON",44.244,-88.405,4414640,8824300
201706,115547,693748,1,1.57,"NW","DARBOY",44.244,-88.405,4414640,8824300
201706,115547,693748,2,1.73,"NNW","LITTLE CHUTE",44.3011,-88.2889,4418066,8817334
201706,115547,694048,1,2.01,"NE","GRESHAM",44.869,-88.749,4452140,8844940
201706,115547,694056,1,1.71,"SSE","ANGELICA",44.647,-88.287,4438820,8817220
201706,115547,694056,2,1.69,"SW","KRAKOW",44.73,-88.27,4443800,8816200
201706,115547,694079,1,1.96,"NW","HOFA PARK",44.646,-88.363,4438760,8821780
201706,115547,694079,2,.74,"NE","FRAZER",44.6765,-88.318,4440590,8819080
201706,115547,694106,1,1.92,"W","NICHOLS",44.571,-88.509,4434260,8830540
201706,115547,694106,2,1.37,"N","NICHOLS",44.5896,-88.4736,4435376,8828416
201706,115547,694107,1,2.12,"S","NAVARINO",44.5896,-88.4736,4435376,8828416
201706,115547,694107,2,1.22,"WNW","BRIARTON",44.6051,-88.4438,4436306,8826628
201706,115547,694117,1,1.04,"SE","BRIARTON",44.5908,-88.4033,4435448,8824198
201706,115547,694117,2,.88,"ESE","LANDSTAD",44.6632,-88.3848,4439792,8823088
201706,115547,694134,1,3.08,"ENE","BEAR CREEK",44.5479,-88.6628,4432874,8839768
201706,115547,694134,2,2.34,"WNW","LEEMAN",44.58,-88.5955,4434800,8835730
201706,115547,696419,1,2.4,"ENE","WILD ROSE",44.196,-89.207,4411760,8912420
201706,115547,696419,2,3.18,"NW","SAXEVILLE",44.2167,-89.1588,4413002,899528
201706,115547,705735,1,.69,"S","RICHFORD",44.01,-89.43,44600,8925800
201706,115547,705736,1,.85,"SE","MT MORRIS",44.11,-89.19,446600,8911400
201706,115547,705738,1,1.49,"NW","KING",44.3454,-89.1512,4420724,899072
201706,115547,705739,1,.85,"SE","WAUPACA",44.34,-89.06,4420400,893600
201706,115547,705741,1,.5,"E","EUREKA",44,-88.84,4400,8850400
201706,115547,705742,1,.49,"E","IOLA",44.5,-89.11,4430000,896600
201706,115547,705744,1,2.11,"WSW","(OSH)WITTMAN FLD OSH",43.97,-88.59,4358200,8835400
201706,115547,705746,1,4.2,"ENE","ALLENVILLE",44.15,-88.54,449000,8832400
201706,115547,705747,1,6.69,"NNE","NORTHPORT",44.49,-88.75,4429400,8845000
201706,115547,705749,1,0,"N","MENASHA",44.2,-88.45,4412000,8827000
201706,115547,705917,1,.69,"S","APPLETON",44.26,-88.4,4415600,8824000
201706,115547,705918,1,0,"N","SHIOCTON",44.43,-88.58,4425800,8834800
201706,115547,705919,1,.85,"NE","SHAWANO",44.78,-88.59,4446800,8835400
201706,115547,705920,1,1.7,"NE","LITTLE RAPIDS",44.4,-88.11,4424000,886600
201706,115547,705921,1,1.38,"S","CHASE",44.68,-88.17,4440800,8810200
201706,115547,705922,1,2.3,"SSW","DE PERE",44.42,-88.07,4425200,884200
201706,115547,705923,1,2.02,"SE","ALLOUEZ",44.45,-87.99,4427000,8759400
201706,115547,705924,1,2.41,"SW","BAY SETTLEMENT",44.53,-87.92,4431800,8755200
201706,115547,705925,1,1.63,"ESE","LITTLE SUAMICO",44.71,-87.99,4442600,8759400
201706,115547,705926,1,.5,"E","MANITOWOC",44.08,-87.66,444800,8739600
201706,115547,705927,1,0,"N","STURGEON BAY",44.83,-87.38,4449800,8722800
201706,115547,705928,1,.69,"S","WAUTOMA ARPT",44.04,-89.3,442400,8918000
201706,115547,705929,1,0,"N","WILD ROSE",44.18,-89.25,4410800,8915000
201706,115547,705930,1,.69,"S","SCANDINAVIA",44.46,-89.13,4427600,897800
201706,115547,705931,1,.69,"S","PULASKI",44.66,-88.23,4439600,8813800
201706,115547,705932,1,.99,"W","DARBOY",44.23,-88.4,4413800,8824000
201706,115559,695419,1,2,"NW","HOLSTEIN",40.4905,-98.6769,4029430,9840614
201706,115559,695419,2,3,"N","HOLSTEIN",40.5134,-98.65,4030804,9839000
201706,115559,695421,1,2,"NNE","GRAND IS",40.9467,-98.3353,4056802,9820118
201706,115559,695421,2,3,"SSE","GRAND IS",40.8799,-98.328,4052794,9819680
201706,115559,695426,1,4,"WSW","BLADEN",40.2979,-98.6501,4017874,9839006
201706,115559,695426,2,0,"N","BLADEN",40.32,-98.58,4019200,9834800
201706,115559,704355,1,0,"N","BLADEN",40.32,-98.58,4019200,9834800
201706,115559,704356,1,2.14,"SSE","JUNIATA",40.55,-98.51,4033000,9830600
201706,115559,704356,2,6.1,"NNE","HASTINGS",40.6546,-98.3179,4039276,9819074
201706,115559,704368,1,0,"N","HORDVILLE",41.08,-97.9,414800,9754000
201706,115559,704368,2,2,"E","HORDVILLE",41.08,-97.8616,414800,9751696
201706,115559,704370,1,0,"N","TRUMBULL",40.68,-98.27,4040800,9816200
201706,115559,704371,1,2,"WSW","AYR",40.4089,-98.4551,4024534,9827306
201706,115559,704372,1,3,"W","CLAY CENTER",40.53,-98.1071,4031800,986426
201706,115559,704373,1,5,"SW","GILTNER",40.7288,-98.2176,4043728,9813056
201706,115559,704374,1,4.93,"NW","SWEDEHOME",41.2206,-97.7467,4113236,9744802
201706,115559,704374,2,6,"NW","OSCEOLA",41.2414,-97.6316,4114484,9737896
201706,115559,704377,1,0,"N","OSCEOLA",41.18,-97.55,4110800,9733000
201706,115559,704379,1,4,"NE","HAMPTON",40.9109,-97.8459,4054654,9750754
201706,115559,704380,1,0,"N","AURORA",40.87,-98,4052200,9800
201706,115559,704381,1,0,"N","AURORA MUNI ARPT",40.88,-98,4052800,9800
201706,115559,704382,1,3,"W","BRADSHAW",40.88,-97.7874,4052800,9747244
201706,115559,704383,1,0,"N","OSCEOLA",41.18,-97.55,4110800,9733000
201706,115559,704384,1,0,"N","SHELBY",41.2,-97.43,4112000,9725800
201706,115559,704385,1,0,"N","INAVALE",40.1,-98.65,406000,9839000
201706,115559,704385,2,0,"N","RED CLOUD",40.1,-98.53,406000,9831800
201706,115559,704387,1,3,"SSE","ROSEMONT",40.2399,-98.3482,4014394,9820892
201706,115559,704388,1,0,"N","RIVERTON",40.1,-98.77,406000,9846200
201706,115559,704389,1,0,"N","LAWRENCE",40.3,-98.27,4018000,9816200
201706,115559,704390,1,4,"ESE","LAWRENCE",40.2779,-98.1999,4016674,9811994
201706,115559,704391,1,0,"N","DEWEESE",40.35,-98.13,4021000,987800
